HOUR,E_WIND
3219,0.69710995
3220,0.574657825
3221,0.823246312
3222,0.925991328
3223,0.614649802
3224,0.504439085
3225,0.667572085
3226,0.714282233
3227,0.984749555
3228,0.707627854
3229,0.67784927
3230,0.899187744
3231,0.571408244
3232,0.937875185
3233,0.574953373
3234,0.958445763
3235,0.78869493
3236,0.827928359
3237,0.897050296
3238,0.988402962
3239,0.538900049
3240,0.565728628
3241,0.714523309
3242,0.596272935
3243,0.594186003
3244,0.783759926
3245,0.612267792
3246,0.70724934
3247,0.657357786
3248,0.516470029
3249,0.899993951
3250,0.749739058
3251,0.592738767
3252,0.724739949
3253,0.802295642
3254,0.826954137
3255,0.866777039
3256,0.990612672
3257,0.987938827
3258,0.808753317
3259,0.741735714
3260,0.817696299
3261,0.691792369
3262,0.813419005
3263,0.648558719
3264,0.85447753
3265,0.781975679
3266,0.733066417
3267,0.746291367
3268,0.722705537
3269,0.999748776
3270,0.904184434
3271,0.733696204
3272,0.881072138
3273,0.952666604
3274,0.966305393
3275,0.820360606
3276,0.68082803
3277,0.697691176
3278,0.620985425
3279,0.900847213
3280,0.60581565
3281,0.649232078
3282,0.777722626
3283,0.879710127
3284,0.520954449
3285,0.773493451
3286,0.700173397
3287,0.88999057
3288,0.66654433
3289,0.676105076
3290,0.919865795
3291,0.899596802
3292,0.54286428
3293,0.544197001
3294,0.818699811
3295,0.810787847
3296,0.509608835
3297,0.766511573
3298,0.887618106
3299,0.988746015
3300,0.636900748
3301,0.946059762
3302,0.575980117
3303,0.509309106
3304,0.561662831
3305,0.561170926
3306,0.765173286
3307,0.871134526
3308,0.51786312
3309,0.550572678
3310,0.579102453
3311,0.514950685
3312,0.564610559
3313,0.603537462
3314,0.977298007
3315,0.774413992
3316,0.722157706
3317,0.581347781
3318,0.770103848
3319,0.951899575
3320,0.510851881
3321,0.944420389
3322,0.97424899
3323,0.645933986
3324,0.965052843
3325,0.546800881
3326,0.907397737
3327,0.593849144
3328,0.904553409
3329,0.925573283
3330,0.722313709
3331,0.902107985
3332,0.852190955
3333,0.755433199
3334,0.86250532
3335,0.8605977
3336,0.809431756
3337,0.755825111
3338,0.558777448
3339,0.983393964
3340,0.511601469
3341,0.613662622
3342,0.811589971
3343,0.902177795
3344,0.658006474
3345,0.824267849
3346,0.603074479
3347,0.612028278
3348,0.991106237
3349,0.579149092
3350,0.814268747
3351,0.928504556
3352,0.631641846
3353,0.924003273
3354,0.556827992
3355,0.59001584
3356,0.918038178
3357,0.519161463
3358,0.88445824
3359,0.673544384
3360,0.511714397
3361,0.873233741
3362,0.928190858
3363,0.593500833
3364,0.632099383
3365,0.890979217
3366,0.58258784
3367,0.571590924
3368,0.61057375
3369,0.533725538
3370,0.962768266
3371,0.869368046
3372,0.844961599
3373,0.792803298
3374,0.632127994
3375,0.884569227
3376,0.942927432
3377,0.82489702
3378,0.794830455
3379,0.566046699
3380,0.612447141
3381,0.868820357
3382,0.797655988
3383,0.796313477
3384,0.649346147
3385,0.720335739
3386,0.573599329
3387,0.59712352
3388,0.994422294
3389,0.820044035
3390,0.934549543
3391,0.515823035
3392,0.531704663
3393,0.733967091
3394,0.850077346
3395,0.689288047
3396,0.642217524
3397,0.657746678
3398,0.65177522
3399,0.61366388
3400,0.686068565
3401,0.755508725
3402,0.96245554
3403,0.579389266
3404,0.725260142
3405,0.986230249
3406,0.791326936
3407,0.51577417
3408,0.869532694
3409,0.691491159
3410,0.953419212
3411,0.953074437
3412,0.787380207
3413,0.615243006
3414,0.786788151
3415,0.693798803
3416,0.503473341
3417,0.967423991
3418,0.813663389
3419,0.732332433
3420,0.893848127
3421,0.732016043
3422,0.993460908
3423,0.863293391
3424,0.950616111
3425,0.979505096
3426,0.950363072
3427,0.684262985
3428,0.947888397
3429,0.502614636
3430,0.875313237
3431,0.749451337
3432,0.563379583
3433,0.874631655
3434,0.622347438
3435,0.826126955
3436,0.917685227
3437,0.600138825
3438,0.505030641
3439,0.995897126
3440,0.659024601
3441,0.786038659
3442,0.893180269
3443,0.839614722
3444,0.938464333
3445,0.612911793
3446,0.779249314
3447,0.706438147
3448,0.821560025
3449,0.899629438
3450,0.972314166
3451,0.606632187
3452,0.946426577
3453,0.622516276
3454,0.724908454
3455,0.899080401
3456,0.835392029
3457,0.953929851
3458,0.917141836
3459,0.512592889
3460,0.944036237
3461,0.570332554
3462,0.553577644
3463,0.743163031
3464,0.608002153
3465,0.743516346
3466,0.96283069
3467,0.828182334
3468,0.675118333
3469,0.701270623
3470,0.737301587
3471,0.755135714
3472,0.992773228
3473,0.886971351
3474,0.511507028
3475,0.604295952
3476,0.829715067
3477,0.840494204
3478,0.831652361
3479,0.619786921
3480,0.615383648
3481,0.580120067
3482,0.620278104
3483,0.740363908
3484,0.930918817
3485,0.8389198
3486,0.634090125
3487,0.687398332
3488,0.599791886
3489,0.551032359
3490,0.624936985
3491,0.626118576
3492,0.624548464
3493,0.784962984
3494,0.993147449
3495,0.745644552
3496,0.758146654
3497,0.828233663
3498,0.645103491
3499,0.533444416
3500,0.507119541
3501,0.878665994
3502,0.762044313
3503,0.83374369
3504,0.866245265
3505,0.591608504
3506,0.64233018
3507,0.788227822
3508,0.778512932
3509,0.578064987
3510,0.74257575
3511,0.977723651
3512,0.936101963
3513,0.636391613
3514,0.937228867
3515,0.815201549
3516,0.814960599
3517,0.589024496
3518,0.814442688
3519,0.632081291
3520,0.68988763
3521,0.568732194
3522,0.827329503
3523,0.59413867
3524,0.556274616
3525,0.591395868
3526,0.865858924
3527,0.57975043
3528,0.858507176
3529,0.936061329
3530,0.600326523
3531,0.574806202
3532,0.731606434
3533,0.584700315
3534,0.721646598
3535,0.92027505
3536,0.661839188
3537,0.984714286
3538,0.934917195
3539,0.815791516
3540,0.949815288
3541,0.957684462
3542,0.842808529
3543,0.881285287
3544,0.611124558
3545,0.621243645
3546,0.964537776
3547,0.992052741
3548,0.703011957
3549,0.885352726
3550,0.955297187
3551,0.626600934
3552,0.953401333
3553,0.707313185
3554,0.976139856
3555,0.89830446
3556,0.816555896
3557,0.503207156
3558,0.531907338
3559,0.925764213
3560,0.821615865
3561,0.786837292
3562,0.545611464
3563,0.890808343
3564,0.73752436
3565,0.932215722
3566,0.81794391
3567,0.918644419
3568,0.740527804
3569,0.799669992
3570,0.60966418
3571,0.619618238
3572,0.980556517
3573,0.968580994
3574,0.909808785
3575,0.947913583
3576,0.638171789
3577,0.90658237
3578,0.751871623
3579,0.71946122
3580,0.988506001
3581,0.600370025
3582,0.878184905
3583,0.811795767
3584,0.699512811
3585,0.648141209
3586,0.689203373
3587,0.861569791
3588,0.910223017
3589,0.716515106
3590,0.942112251
3591,0.810377301
3592,0.966926749
3593,0.991696471
3594,0.578127738
3595,0.877198359
3596,0.705620791
3597,0.577697814
3598,0.872174242
3599,0.801389901
3600,0.682321135
3601,0.960297212
3602,0.523367589
3603,0.638755301
3604,0.515790704
3605,0.697994499
3606,0.615357483
3607,0.545123861
3608,0.664293541
3609,0.730531103
3610,0.958936955
3611,0.671582066
3612,0.770654307
3613,0.852499298
3614,0.837131565
3615,0.919235423
3616,0.834690376
3617,0.96058751
3618,0.617098101
3619,0.699984236
3620,0.600454066
3621,0.950790051
3622,0.540803871
3623,0.629641293
3624,0.567480243
3625,0.956953062
3626,0.938902782
3627,0.806347228
3628,0.623027329
3629,0.572863612
3630,0.802665054
3631,0.957362232
3632,0.962639344
3633,0.555825181
3634,0.667423219
3635,0.561567948
3636,0.749771739
3637,0.532720418
3638,0.558067461
3639,0.716934415
3640,0.802021873
3641,0.788437441
3642,0.918293334
3643,0.671499976
3644,0.805235399
3645,0.891785597
3646,0.873718367
3647,0.514507469
3648,0.952408207
3649,0.935347015
3650,0.781293936
3651,0.759180796
3652,0.746435138
3653,0.946456915
3654,0.697868102
3655,0.682518785
3656,0.95770328
3657,0.772175775
3658,0.966261589
3659,0.624896535
3660,0.638267272
3661,0.944087429
3662,0.722876901
3663,0.781865378
3664,0.976865055
3665,0.541200625
3666,0.869671722
3667,0.900008555
3668,0.666687805
3669,0.833275202
3670,0.752846662
3671,0.547853078
3672,0.846007543
3673,0.945273478
3674,0.749481049
3675,0.519354057
3676,0.999866862
3677,0.687660322
3678,0.944569214
3679,0.897437707
3680,0.693292165
3681,0.500721016
3682,0.534639454
3683,0.768510053
3684,0.685715902
3685,0.673084508
3686,0.693435257
3687,0.625234828
3688,0.888377479
3689,0.908796802
3690,0.96699736
3691,0.820059531
3692,0.937297464
3693,0.931077179
3694,0.834351781
3695,0.928075472
3696,0.642700702
3697,0.86112982
3698,0.838809482
3699,0.888881367
3700,0.501274934
3701,0.590854242
3702,0.73050249
3703,0.700724061
3704,0.747584621
3705,0.99640696
3706,0.630891419
3707,0.945042233
3708,0.704720714
3709,0.516787716
3710,0.613311266
3711,0.693227879
3712,0.565240297
3713,0.545249768
3714,0.988468924
3715,0.85007571
3716,0.926709962
3717,0.93930885
3718,0.897245847
3719,0.758232888
3720,0.960610802
3721,0.909333077
3722,0.892314719
3723,0.816842485
3724,0.821089315
3725,0.761299329
3726,0.787296166
3727,0.911951812
3728,0.640790496
3729,0.682121543
3730,0.643233656
3731,0.576271685
3732,0.582164644
3733,0.602662048
3734,0.793237775
3735,0.799981193
3736,0.981211462
3737,0.679958358
3738,0.740544101
3739,0.999544341
3740,0.867339487
3741,0.624253033
3742,0.969756171
3743,0.758729761
3744,0.694056283
3745,0.506308334
3746,0.563792302
3747,0.824013506
3748,0.941841668
3749,0.629664739
3750,0.534920879
3751,0.627990154
3752,0.819808415
3753,0.986838279
3754,0.959750367
3755,0.904489904
3756,0.884130579
3757,0.527461472
3758,0.82009115
3759,0.905732483
3760,0.981909143
3761,0.753213693
3762,0.768794702
3763,0.819322611
3764,0.719568528
3765,0.658688803
3766,0.746097702
3767,0.754642659
3768,0.681154456
3769,0.858047564
3770,0.952570136
3771,0.789235153
3772,0.545620443
3773,0.727288724
3774,0.90468965
3775,0.984958995
3776,0.596925124
3777,0.524392244
3778,0.594377456
3779,0.640037456
3780,0.943713583
3781,0.608785015
3782,0.573686466
3783,0.962674532
3784,0.550524447
3785,0.978777003
3786,0.85521888
3787,0.712303926
3788,0.980591074
3789,0.971324977
3790,0.747165393
3791,0.695135427
3792,0.616176001
3793,0.642217217
3794,0.592640427
3795,0.837814888
3796,0.965528797
3797,0.669848713
3798,0.957142751
3799,0.921373245
3800,0.939462459
3801,0.803592712
3802,0.807602943
3803,0.654148287
3804,0.506344503
3805,0.726685299
3806,0.626219075
3807,0.901823919
3808,0.840464206
3809,0.82314892
3810,0.891636771
3811,0.884038285
3812,0.945200278
3813,0.692015235
3814,0.522689968
3815,0.994448499
3816,0.595541717
3817,0.520505748
3818,0.960249963
3819,0.943504015
3820,0.781317588
3821,0.820807096
3822,0.620474376
3823,0.673439788
3824,0.934344772
3825,0.947921291
3826,0.797908593
3827,0.78303823
3828,0.96249158
3829,0.873396701
3830,0.972729329
3831,0.570954574
3832,0.78415541
3833,0.990133998
3834,0.566273376
3835,0.512389928
3836,0.990383777
3837,0.662232751
3838,0.663446494
3839,0.961792948
3840,0.817826034
3841,0.948351357
3842,0.812774132
3843,0.591162835
3844,0.677112786
3845,0.544446751
3846,0.515975003
3847,0.685971306
3848,0.890167448
3849,0.520306193
3850,0.741960631
3851,0.918998706
3852,0.616832165
3853,0.819898861
3854,0.670963602
3855,0.939265989
3856,0.583613369
3857,0.505179705
3858,0.54657925
3859,0.560115943
3860,0.764467177
3861,0.97155986
3862,0.87826318
3863,0.972959749
3864,0.53845285
3865,0.93009091
3866,0.891533537
3867,0.644277192
3868,0.607292586
3869,0.617749047
3870,0.505889667
3871,0.781444816
3872,0.677864527
3873,0.778778917
3874,0.933364592
3875,0.936855158
3876,0.810962531
3877,0.927173779
3878,0.730132313
3879,0.999671271
3880,0.900355352
3881,0.889643235
3882,0.770293533
3883,0.738528558
3884,0.630837326
3885,0.902220886
3886,0.684788017
3887,0.8419714
3888,0.600032367
3889,0.839523223
3890,0.624766474
3891,0.554718857
3892,0.588617018
3893,0.885062678
3894,0.554311566
3895,0.71464739
3896,0.558530807
3897,0.869709437
3898,0.74836442
3899,0.530869877
3900,0.965261696
3901,0.876428601
3902,0.515109988
3903,0.677187641
3904,0.645850699
3905,0.561427474
3906,0.549011837
3907,0.764748676
3908,0.620784492
3909,0.961077101
3910,0.874590433
3911,0.589965511
3912,0.941204401
3913,0.956192864
3914,0.639791002
3915,0.879122034
3916,0.641841067
3917,0.522410668
3918,0.961093087
3919,0.62317908
3920,0.937921815
3921,0.667721285
3922,0.552737616
3923,0.878204132
3924,0.899446731
3925,0.54578005
3926,0.586753885
3927,0.609774436
3928,0.951123617
3929,0.766155999
3930,0.682531177
3931,0.846475298
3932,0.53957785
3933,0.748881089
3934,0.522141756
3935,0.670659012
3936,0.819643898
3937,0.98354423
3938,0.926716706
3939,0.648000689
3940,0.577548528
3941,0.718095794
3942,0.77831884
3943,0.965004587
3944,0.509109487
3945,0.864826032
3946,0.535351306
3947,0.64098945
3948,0.590454944
3949,0.668926605
3950,0.796168068
3951,0.696088363
3952,0.539025325
3953,0.979270478
3954,0.678116753
3955,0.903778316
3956,0.638113099
3957,0.92727606
3958,0.539382596
3959,0.845445679
3960,0.55141339
3961,0.946173383
3962,0.770457762
3963,0.936016107
3964,0.593379072
3965,0.601431893
3966,0.716735827
3967,0.892339524
3968,0.680901065
3969,0.711258606
3970,0.529984653
3971,0.904442886
3972,0.733819838
3973,0.737920252
3974,0.687174057
3975,0.90697028
3976,0.559160534
3977,0.766855772
3978,0.875164296
3979,0.745053978
3980,0.553338859
3981,0.730345628
3982,0.566300264
3983,0.852546336
3984,0.834082917
3985,0.624044097
3986,0.891467648
3987,0.597997697
3988,0.871251667
3989,0.746250178
3990,0.732567119
3991,0.774709933
3992,0.659852948
3993,0.997174551
3994,0.825715204
3995,0.940208439
3996,0.824066109
3997,0.66252451
3998,0.688071509
3999,0.769330465
4000,0.843598516
4001,0.848869256
4002,0.580878961
4003,0.504443784
4004,0.772097202
4005,0.694828006
4006,0.645666233
4007,0.522254187
4008,0.817157649
4009,0.523168676
4010,0.944230522
4011,0.941465763
4012,0.77188599
4013,0.752080389
4014,0.812153571
4015,0.96284156
4016,0.776902801
4017,0.972078924
4018,0.985083969
4019,0.887552041
4020,0.758386877
4021,0.537420361
4022,0.68749448
4023,0.884052362
4024,0.954406205
4025,0.714488125
4026,0.846844913
4027,0.731500176
4028,0.897948368
4029,0.600009242
4030,0.931646148
4031,0.932383651
4032,0.766474064
4033,0.831866718
4034,0.84763186
4035,0.595165542
4036,0.688582816
4037,0.788217517
4038,0.979883027
4039,0.860444435
4040,0.562668932
4041,0.714081598
4042,0.848384116
4043,0.700498607
4044,0.987140762
4045,0.987210366
4046,0.567776304
4047,0.72256917
4048,0.564547618
4049,0.968966448
4050,0.917311875
4051,0.726183307
4052,0.954214087
4053,0.710633935
4054,0.65294651
4055,0.55113571
4056,0.596280929
4057,0.84613882
4058,0.803890209
4059,0.513616078
4060,0.621504302
4061,0.69372963
4062,0.901457508
4063,0.509417385
4064,0.921345321
4065,0.539499184
4066,0.660228548
4067,0.529979222
4068,0.804369709
4069,0.547643303
4070,0.924154484
4071,0.658999338
4072,0.577588209
4073,0.896486587
4074,0.964207707
4075,0.501381289
4076,0.691031642
4077,0.626399111
4078,0.98390683
4079,0.683378312
4080,0.891849463
4081,0.576277213
4082,0.624899859
4083,0.597627402
4084,0.735365724
4085,0.820262067
4086,0.675396359
4087,0.751945284
4088,0.938936818
4089,0.908806348
4090,0.578169217
4091,0.698658732
4092,0.896138743
4093,0.538221848
4094,0.886299569
4095,0.512780711
4096,0.65906585
4097,0.724217106
4098,0.549218121
4099,0.644971504
4100,0.988613273
4101,0.612599049
4102,0.689957602
4103,0.586940777
4104,0.622396387
4105,0.687867935
4106,0.903204774
4107,0.978916231
4108,0.850074053
4109,0.538242167
4110,0.801102242
4111,0.626904622
4112,0.853474303
4113,0.843712134
4114,0.914606341
4115,0.513572575
4116,0.619712024
4117,0.908261962
4118,0.668872022
4119,0.732410613
4120,0.793874638
4121,0.513799653
4122,0.66482613
4123,0.850455902
4124,0.863419862
4125,0.822825921
4126,0.670815882
4127,0.790811195
4128,0.781549628
4129,0.824617689
4130,0.86793324
4131,0.804091658
4132,0.561125189
4133,0.766946527
4134,0.867042728
4135,0.724737931
4136,0.692426239
4137,0.89089836
4138,0.974928263
4139,0.559653624
4140,0.55650285
4141,0.777543213
4142,0.828180486
4143,0.883945791
4144,0.700293865
4145,0.925701501
4146,0.899313547
4147,0.826332028
4148,0.984393573
4149,0.585441822
4150,0.759530415
4151,0.969595296
4152,0.608641131
4153,0.519560085
4154,0.59783932
4155,0.698825857
4156,0.599886613
4157,0.92225133
4158,0.948196063
4159,0.696334793
4160,0.948299219
4161,0.944536821
4162,0.670995711
4163,0.716209254
4164,0.646042023
4165,0.503825377
4166,0.83775693
4167,0.810549436
4168,0.975304236
4169,0.937196122
4170,0.50625671
4171,0.719453592
4172,0.929394838
4173,0.823800757
4174,0.750518463
4175,0.933025908
4176,0.616617716
4177,0.697807915
4178,0.721411518
4179,0.648697001
4180,0.630875763
4181,0.59437949
4182,0.543423587
4183,0.794583248
4184,0.591949001
4185,0.820418005
4186,0.868621043
4187,0.914191673
4188,0.993148443
4189,0.885427682
4190,0.885498167
4191,0.840384329
4192,0.927416011
4193,0.633178429
4194,0.509428239
4195,0.587604808
4196,0.840985515
4197,0.536010994
4198,0.874933459
4199,0.966091734
4200,0.632006083
4201,0.800348354
4202,0.562137473
4203,0.598112884
4204,0.746051332
4205,0.681662058
4206,0.807047211
4207,0.890353036
4208,0.708304875
4209,0.730558588
4210,0.516800981
4211,0.749889105
4212,0.602390991
4213,0.77877223
4214,0.99692846
4215,0.940592691
4216,0.526758186
4217,0.788467268
4218,0.80314364
4219,0.743355023
4220,0.961091233
4221,0.876385899
4222,0.526909906
4223,0.890021496
4224,0.758592957
4225,0.859715668
4226,0.634152534
4227,0.887828198
4228,0.734933783
4229,0.767132771
4230,0.924295852
4231,0.691360452
4232,0.869509917
4233,0.860756608
4234,0.854631947
4235,0.851624042
4236,0.748016693
4237,0.585850598
4238,0.768690821
4239,0.863381157
4240,0.647526674
4241,0.577737674
4242,0.667685619
4243,0.540992602
4244,0.988039858
4245,0.804278585
4246,0.746944632
4247,0.770054663
4248,0.816584238
4249,0.530508551
4250,0.595665015
4251,0.61587728
4252,0.749814852
4253,0.904522191
4254,0.797304644
4255,0.913348058
4256,0.688165224
4257,0.598792296
4258,0.533595357
4259,0.619400394
4260,0.752510349
4261,0.576938813
4262,0.506834263
4263,0.673940983
4264,0.575788386
4265,0.906340359
4266,0.614674303
4267,0.6278702
4268,0.971271593
4269,0.566249733
4270,0.811829024
4271,0.869941477
4272,0.513011735
4273,0.874436526
4274,0.992157019
4275,0.539325648
4276,0.784315205
4277,0.906888781
4278,0.765673917
4279,0.643284907
4280,0.631738714
4281,0.793203727
4282,0.876363628
4283,0.713950345
4284,0.976865399
4285,0.568821227
4286,0.696669369
4287,0.950156011
4288,0.739357773
4289,0.888755399
4290,0.63152752
4291,0.76266605
4292,0.755049738
4293,0.851087188
4294,0.862408993
4295,0.747655358
4296,0.815459582
4297,0.51364037
4298,0.691309667
4299,0.871525719
4300,0.876656039
4301,0.670030357
4302,0.577851256
4303,0.933458191
4304,0.580070151
4305,0.655851815
4306,0.720501846
4307,0.974970303
4308,0.710418927
4309,0.831351153
4310,0.808015935
4311,0.893523986
4312,0.623549819
4313,0.93971788
4314,0.515334495
4315,0.727110194
4316,0.849473976
4317,0.513709036
4318,0.800543462
4319,0.788698842
4320,0.562618271
4321,0.895933397
4322,0.725238237
4323,0.972223043
4324,0.755318369
4325,0.588844565
4326,0.849590789
4327,0.92140347
4328,0.841810227
4329,0.912712307
4330,0.921483933
4331,0.52962682
4332,0.738584026
4333,0.903114884
4334,0.832750479
4335,0.98693478
4336,0.755153169
4337,0.597942965
4338,0.903730253
4339,0.754481003
4340,0.686393351
4341,0.974517446
4342,0.753851315
4343,0.521234552
4344,0.658647656
4345,0.926292716
4346,0.500286277
4347,0.775006807
4348,0.975709682
4349,0.779793178
4350,0.803602767
4351,0.8301108
4352,0.804035441
4353,0.982745377
4354,0.909260132
4355,0.816189515
4356,0.770940782
4357,0.808601519
4358,0.851104055
4359,0.709433461
4360,0.788499731
4361,0.736805765
4362,0.841633273
4363,0.982126054
4364,0.892400226
4365,0.541195137
4366,0.998574221
4367,0.784546846
4368,0.900597766
4369,0.715719324
4370,0.600831175
4371,0.667904562
4372,0.544491107
4373,0.748612005
4374,0.883528819
4375,0.805874669
4376,0.790767044
4377,0.897530669
4378,0.726636881
4379,0.881331727
4380,0.766202731
4381,0.57391192
4382,0.782638409
4383,0.8462263
4384,0.849251744
4385,0.910065709
4386,0.862611248
4387,0.766508343
4388,0.71828973
4389,0.925261613
4390,0.958157552
4391,0.829157303
4392,0.682596384
4393,0.930160137
4394,0.782013245
4395,0.913924506
4396,0.914149505
4397,0.937739997
4398,0.996531616
4399,0.86768524
4400,0.575151451
4401,0.706037723
4402,0.851497487
4403,0.995913158
4404,0.879677787
4405,0.70913047
4406,0.812207982
4407,0.921188571
4408,0.905543736
4409,0.549391319
4410,0.587858014
4411,0.593994224
4412,0.961627254
4413,0.88476714
4414,0.821736906
4415,0.837560263
4416,0.625352132
4417,0.864085143
4418,0.999320526
4419,0.919755447
4420,0.515669191
4421,0.852903223
4422,0.808713478
4423,0.896953025
4424,0.570300048
4425,0.888936488
4426,0.719149553
4427,0.903871053
4428,0.707699392
4429,0.853400412
4430,0.616662818
4431,0.623356118
4432,0.975293724
4433,0.605191518
4434,0.745318006
4435,0.949747578
4436,0.992042023
4437,0.857081621
4438,0.51998277
4439,0.891165392
4440,0.942095874
4441,0.670937278
4442,0.786048244
4443,0.671252522
4444,0.6019942
4445,0.974591275
4446,0.894205139
4447,0.816099228
4448,0.80242175
4449,0.921521041
4450,0.586600135
4451,0.992362122
4452,0.569818486
4453,0.914933463
4454,0.80489596
4455,0.992052736
4456,0.842708051
4457,0.948517438
4458,0.906506355
4459,0.544344979
4460,0.842132591
4461,0.533838894
4462,0.845808595
4463,0.963322675
4464,0.940148954
4465,0.862570913
4466,0.83839321
4467,0.72036073
4468,0.787317169
4469,0.822470765
4470,0.93592562
4471,0.940475572
4472,0.575160579
4473,0.80474979
4474,0.885223253
4475,0.936339538
4476,0.66657324
4477,0.539044661
4478,0.703449852
4479,0.518018322
4480,0.860394352
4481,0.820104194
4482,0.593939951
4483,0.616588508
4484,0.824811675
4485,0.686691962
4486,0.609968963
4487,0.546860681
4488,0.534188409
4489,0.94568222
4490,0.950111351
4491,0.925765421
4492,0.74217692
4493,0.748876362
4494,0.57732674
4495,0.644534009
4496,0.936598298
4497,0.519233223
4498,0.779771578
4499,0.99126823
4500,0.711676436
4501,0.766659289
4502,0.608065489
4503,0.592459739
4504,0.884324816
4505,0.983646592
4506,0.657922816
4507,0.953474649
4508,0.50522175
4509,0.697396257
4510,0.805080694
4511,0.831026269
4512,0.818756384
4513,0.855675437
4514,0.938694926
4515,0.832686
4516,0.926883274
4517,0.960292869
4518,0.684026572
4519,0.714124004
4520,0.549622953
4521,0.593990078
4522,0.730221459
4523,0.595017472
4524,0.650232412
4525,0.977917886
4526,0.970745321
4527,0.968897212
4528,0.756163287
4529,0.790063308
4530,0.995336265
4531,0.96701569
4532,0.709184484
4533,0.606640086
4534,0.906262077
4535,0.728601899
4536,0.655202297
4537,0.52261933
4538,0.904723718
4539,0.826550972
4540,0.895438609
4541,0.847569849
4542,0.65092041
4543,0.514985178
4544,0.574721459
4545,0.544885217
4546,0.842449915
4547,0.864451165
4548,0.964461128
4549,0.944898463
4550,0.708177662
4551,0.983700107
4552,0.696472515
4553,0.812936105
4554,0.629115088
4555,0.929937893
4556,0.831580864
4557,0.63392914
4558,0.733534816
4559,0.59780129
4560,0.871395234
4561,0.588917164
4562,0.996181443
4563,0.929155177
4564,0.883091764
4565,0.588788313
4566,0.747035423
4567,0.538479581
4568,0.989804167
4569,0.675392197
4570,0.910362217
4571,0.664753498
4572,0.701163757
4573,0.645445003
4574,0.934538918
4575,0.713835161
4576,0.870553582
4577,0.840492128
4578,0.975835095
4579,0.573453335
4580,0.983072455
4581,0.604032681
4582,0.528912718
4583,0.797437292
4584,0.591423366
4585,0.980170828
4586,0.8737278
4587,0.95416433
4588,0.807423099
4589,0.581134567
4590,0.633040497
4591,0.950308895
4592,0.967147191
4593,0.880660537
4594,0.665792835
4595,0.962623027
4596,0.597837958
4597,0.611652852
4598,0.762249709
4599,0.901287123
4600,0.537730929
4601,0.887009033
4602,0.768782512
4603,0.983272701
4604,0.753172686
4605,0.901802971
4606,0.690280923
4607,0.877717679
4608,0.549842972
4609,0.971894415
4610,0.571510502
4611,0.786174906
4612,0.827267176
4613,0.641943882
4614,0.986012178
4615,0.500032693
4616,0.534196297
4617,0.549136026
4618,0.952297844
4619,0.824183767
4620,0.788522111
4621,0.894326446
4622,0.575585191
4623,0.741918917
4624,0.825198137
4625,0.965355287
4626,0.61113443
4627,0.674620021
4628,0.57030571
4629,0.901360511
4630,0.912521614
4631,0.569899476
4632,0.885097565
4633,0.798170883
4634,0.795216199
4635,0.583859648
4636,0.795365447
4637,0.76595972
4638,0.704988125
4639,0.75875502
4640,0.648565448
4641,0.983229294
4642,0.735809967
4643,0.947751316
4644,0.607248614
4645,0.740646586
4646,0.824331532
4647,0.64847448
4648,0.88449958
4649,0.868192027
4650,0.53127692
4651,0.849188602
4652,0.70404162
4653,0.583654652
4654,0.657981984
4655,0.882161744
4656,0.55218381
4657,0.520416143
4658,0.770670929
4659,0.897564105
4660,0.634440659
4661,0.586802826
4662,0.551272184
4663,0.637832176
4664,0.670421134
4665,0.788036245
4666,0.927307363
4667,0.676956613
4668,0.994573989
4669,0.814588083
4670,0.676894179
4671,0.656425797
4672,0.88414763
4673,0.994189951
4674,0.706660799
4675,0.9189735
4676,0.56852425
4677,0.775864926
4678,0.997506071
4679,0.707234618
4680,0.877134681
4681,0.56705679
4682,0.529190617
4683,0.706720917
4684,0.576333368
4685,0.717964436
4686,0.841524304
4687,0.500247844
4688,0.919100662
4689,0.765804339
4690,0.940289368
4691,0.871292019
4692,0.969244218
4693,0.850221136
4694,0.986635022
4695,0.750264679
4696,0.877777606
4697,0.943395559
4698,0.867439242
4699,0.54545336
4700,0.616168695
4701,0.699917588
4702,0.780775794
4703,0.755868086
4704,0.814152383
4705,0.846307043
4706,0.645361444
4707,0.607041165
4708,0.60310773
4709,0.765488515
4710,0.83920937
4711,0.718467788
4712,0.524899962
4713,0.528902701
4714,0.956547677
4715,0.692530844
4716,0.509648936
4717,0.656188578
4718,0.799331061
4719,0.869185367
4720,0.987802875
4721,0.864694341
4722,0.764577373
4723,0.705840877
4724,0.941398363
4725,0.755787652
4726,0.671410005
4727,0.714227209
4728,0.66941754
4729,0.970339884
4730,0.718822058
4731,0.855072876
4732,0.522861756
4733,0.768674644
4734,0.65695398
4735,0.653925364
4736,0.903759823
4737,0.676144795
4738,0.875390375
4739,0.746593282
4740,0.643951398
4741,0.906515915
4742,0.54258824
4743,0.969484701
4744,0.5437976
4745,0.586669151
4746,0.651643719
4747,0.897176768
4748,0.944924069
4749,0.63697978
4750,0.802323273
4751,0.825414006
4752,0.798977079
4753,0.912135988
4754,0.60631235
4755,0.860677577
4756,0.870424496
4757,0.564958435
4758,0.69871197
4759,0.734812894
4760,0.905636784
4761,0.520878267
4762,0.776625125
4763,0.766954008
4764,0.821298515
4765,0.625047899
4766,0.955720528
4767,0.793369331
4768,0.534869775
4769,0.607068026
4770,0.940241437
4771,0.744623333
4772,0.582839878
